财政 593
政资 385
资金 23
财政资金 951
常态 23
化 288
直达 688
机制 33
落地 1132
显效 417
保障 41
力度 2042
月末 708
已有 244
超过 207
万亿 1493
亿元 647
万亿元 3626
单位 516
组织 2443
发行 1939
新增 252
地方 592
政府 890
专项 1955
债 522
要素 34
不断加强 353
惠企 33
利民 7
推动 38
中 2795
到位 8280
预算 268
司 114
司长 615
副司长 259
江源 59
业生 51
生产 812
工业生产 6617
延续 391
态势 372
统筹 906
疫情 626
防控 3765
经济社会 1686
发展 724
成果 12481
去年 1046
工业品 1244
出口 72
规模 1432
加值 3249
增加值 1552
受 1511
去年同期 907
复工 316
复产 436
基数 269
抬高 196
影响 15
回落 3682
同月 1760
相比 150
规上 550
数为 73
采用 37
几何 696
几何平均 52
方法 31
从三大 1104
门类 6
采矿 172
矿业 217
采矿业 223
电力 203
热力 575
燃气 305
及水 294
供应 200
九成 1285
行业 37
大类 4967
个大类 421
面为 77
今年以来 31
续保 263
持续保持 45
三分 45
三分之一 69
两位 30
位数 261
两位数 300
面 207
增势 137
强劲 93
电气 143
机械 233
金属制 423
金属制品 99
医药 99
通用 506
通用设备 262
专用 154
专用设备 281
汽车 156
车行 1799
汽车行业 55
产品 42
新能源 4305
成倍 491
倍增 9
成倍增长 21
机器 4
机器人 375
光伏 262
电池 82
微机 209
集成 2
成电 246
电路 122
集成电路 131
子产 120
电子产品 90
光纤 90
光缆 58
电工 16
器材 8
电工器材 323
疫苗 1
物资 704
大幅 402
因素 581
带动 1348
家具 755
文教 1541
用品 25
起到 597
较强 160
拉动 66
五 452
交货 687
货值 129
交货值 130
十大 110
化工 123
重点 232
电子行业 1581
药行 23
医药行业 10
总体 10
外部 1421
增多 292
周边 151
周边国家 242
形势 20
恶化 743
大宗 36
商品 98
价格 2740
上涨 7626
价格上涨 3954
压力 1207
凸显 590
产业链 164
供应链 511
风险 204
尚 1152
牢固 69
一步 77
应 2323
采取有效 669
措施 11
应对 1130
商品价格 453
过快 49
连带 10
缓解 11
企业 186
成本 10604
科技 856
着力 2528
自主 413
可控 481
能力 80
进一步 1920
供需 1907
动态 147
平衡 209
动态平衡 270
贸易 18
外经 913
外经司 69
张敏 63
零售 31
总额 2519
零售总额 1304
消费市场 720
复苏 174
月 327
变动 12610
较大 561
年初 392
局部 263
月度 108
间 186
波动 252
运行 245
整体 1377
情况 673
并未 2945
改变 64
销售 444
略有 2592
前期 238
释放 187
上年 343
原因 3153
从本 700
导致 1
高 486
同期相比 1764
图 37
各月 417
实物 46
前 409
零售额 1509
虽比上 931
持平 38
餐饮 649
旅游 811
收入 1297
变化 3878
清明 1338
清明节 186
假期 43
出游 240
人次 27
亿 349
可比 388
口径 275
生活 274
类 3252
持续增长 1733
升级 63
吃 1298
类别 489
限额 171
各类 531
正 554
吃类 825
日用 23
日用品 141
通讯 131
通讯器 256
通讯器材 87
金银 87
珠宝 67
金银珠宝 58
体育 54
娱乐 1237
品类 664
线 220
快速 532
快速增长 1098
实体 338
改善 365
网络 1081
购物 2561
网上 217
用类 763
实体店 17
回升 39
超市 915
专业 150
店 1210
百货 184
货店 31
百货店 26
保持稳定 22
阶段 155
精准 1271
扩 595
内需 47
促 215
政策 140
效应 2822
显现 272
进程 250
尚未 258
完全恢复 138
程度 8
偏低 676
有待 30
夯实 54
新闻 145
发言 791
发言人 320
记者 208
答记者问 2888
日 75
广播 4674
电视 250
广播电视 785
总台 195
央视 156
发布 130
指标 2143
经济指标 1552
经济运行 49
新 362
评价 8254
表现 404
谢谢 549
付 622
凌 69
晖 36
提问 29
当月 215
就业 191
物价 2589
动能 194
壮大 479
预期 213
效益 807
总的看 416
看有 29
几个 5
稳中有 342
稳中有升 196
比上 58
指数 1628
生产指数 3833
温和 395
城镇 91
调查 1185
失业 2919
失业率 771
人群 593
岁 330
人口 943
万人 2894
居民 921
居民消费 2993
快于 576
绿色 261
低碳 970
智能 121
智能型 2174
产量 3
利润 1195
活动 1565
商务活动 4020
连续 643
临界 935
临界点 251
国际 241
国际形势 2795
比较复杂 25
全球 17
定性 1890
确定性 330
不确定性 165
世界 147
前景 2574
面临 149
之中 582
现象 152
近期 353
加大 397
经营 860
抓住 1798
稳 132
窗口 560
窗口期 134
科学 13
实施 1890
宏观 1865
观政 306
宏观政策 91
区间 91
侧 508
结构性 341
高质 415
质量 1118
高质量 2712
海报 1107
新闻记者 34
碳 48
人类 343
无前 573
前例 10
史无前例 5
一场 5
自我 305
革命 221
碳达峰 807
目标 80
不开 1339
离不开 179
调整 148
方式 886
转型 1672
这会 760
我国 9
带来 3598
说 992
热议 2822
中国 29
发展中国家 11885
粗放 100
粗放型 15
投入 3
消耗 899
节约 55
节约型 116
发达 3
发达国家 212
历史 123
经验 2208
确实 553
创造 212
出新 835
节能 60
环保 139
相关 353
排放 2901
增长点 214
谈到 59
观察 85
封面 281
两个 17
涨幅 816
创下 1710
三年 46
新高 203
分析 194
未来 677
二季 1434
第二季 331
二季度 35
第二季度 314
高点 19
请问 118
对此 158
有何 373
看法 78
传导 34
机构 30
称 1390
接种 368
贡献 580
看待 1044
下一阶段 129
促进作用 68
关注 21
后期 975
低 104
二是 607
三是 446
输入 359
性 151
占到 475
冲击 25
上半 416
半年 838
上半年 1108
走势 824
处于 251
幅度 461
上涨幅度 245
货币 6
货币政策 237
基金 94
国际货币基金组织 464
最新 14
预测 284
上调 138
特别 31
运力 1121
紧张 36
生产国 148
南美 7
产出 11
航运 412
国际航运 28
限制性 4
加剧 12
流动 77
流动性 343
充裕 33
宽松 41
通胀 21
提供 25
条件 2618
下半 887
下半年 196
抬升 178
降低 12
核心 627
小幅 1226
生猪 173
产能 369
猪肉 478
食品 424
粮食 1871
库存 817
有望 196
肯定 254
齐全 150
条 37
长 214
上游 266
下游 101
递减 172
几年 13
竞争 262
市场竞争 619
充足 52
关系 169
支持 889
端 1595
供求 188
供求关系 59
面对 26
大规 558
大规模 244
刺激 244
大水 66
漫灌 17
每日 17
外贸 91
成绩 235
成绩单 302
亮眼 27
进口 37
创近 721
两 4
一方 308
另一方 671
市场需求 280
进出 240
进出口 579
超出 520
显示 52
韧性 1279
潜力 121
提 368
质 90
支撑 55
不错 758
过程 105
对外 1025
对外部 394
坚定 13
开放 492
对外开放 1217
发挥作用 129
提到 42
扩张 211
三个 428
是从 431
形态 140
有利条件 203
三大 37
贡献率 239
稳定器 320
坚实 26
居民收入 210
利于 286
有利于 382
消费者 337
信心 980
预计 447
还会 405
央广 148
几天 24
第七 77
七次 304
第七次 243
普查 238
人口普查 2149
非 571
年份 1440
矛盾 59
重度 273
老龄 26
老龄化 153
说法 135
男性 40
女性 77
三千 214
千多 17
多万 25
三千多 150
三千多万 3
打光 1
光棍 2
打光棍 1
婚姻 1
增大 28
谢谢您 32
各界 71
社会各界 181
给予 136
很大 268
媒体 281
朋友 906
宣传 324
感谢 779
表示感谢 149
往年 17
公布 120
差异 592
抽样 276
抽样调查 203
推算 122
误差 83
抽样误差 52
准确 6
各国 322
摸清 233
状况 51
费时 510
费力 4
费时费力 4
惯例 1
国际惯例 19
两次 11
之间 93
修订 678
消除 588
这项 121
做 95
总人口 1180
出生 67
城镇化 171
城镇化率 195
分享 70
原 349
人口数 218
分 58
年龄 1105
详细 332
摘要 117
希望 13
二个 797
第二个 186
误解 180
深度 21
实际上 439
占 150
比重 2194
轻度 1269
中度 8
合计 29
分布 417
适婚 224
适婚年龄 2
性别 2
性别比 81
青年 31
男多 1055
女少 3
现实 3
婚恋 431
确立 9
地域 72
品德 120
价值 16
观念 1082
价值观 171
价值观念 182
家庭 18
背景 897
诸多 309
多角 153
角度 20
多角度 278
研究 19
孩 2840
生育 9
路透 170
路透社 33
展望 33
稿子 75
里 1
从前 1262
外需 56
提升 18
利用 2629
用率 1301
利用率 200
高水平 191
订单 220
一系 638
系列 586
一系列 1179
出台 586
制度 493
制度性 1301
减税 16
降费 152
负担 162
机遇 197
费用 427
加计 364
扣除 25
可期 427
不利 14
短期 130
期内 216
短期内 198
重视 44
调节 458
市场调节 116
健康 3
城市 1950
绳 3379
国庆 49
住宅 95
商品住宅 1257
售价 542
销售价 774
销售价格 729
计数 729
统计数据 226
稳中略升 223
监测 11
大中 917
中城 204
大中城市 109
新建 109
二手 562
有升 424
落 10
测算 55
一线 329
北京 451
上海 3474
广州 2022
深圳 590
二线 549
月均 150
三线 102
有落 145
领导 1
小组 1152
领导小组 242
公室 140
办公室 321
负责 321
责人 1156
负责人 705
接受 705
中新 427
中新社 74
专访 39
备受 56
瞩目 86
备受瞩目 61
近日 7
揭晓 529
国情 27
国力 99
衍生 62
疑问 52
跌入 42
生育率 9
陷阱 44
人口老龄化 43
耗费 60
人力 21
物力 262
人力物力 18
公民 11
个人信息 140
围绕 127
国是 483
直通 2
通车 24
直通车 88
作出 17
权威 497
回应 115
动员 190
超 266
国 472
称作 626
被称作 30
和平 26
平时 267
时期 108
和平时期 721
花费 8
花 40
力气 128
查 24
意义 53
普 517
办 81
下发 313
通知 33
一年 386
习近平 600
同志 1627
坚强 459
大力支持 217
人员 60
普查人员 2484
努力 65
共同努力 935
亿万 89
对象 42
配合 372
圆满 244
圆满完成 118
现场 45
登记 871
审核 768
汇总 209
查清 92
数量 15
人口数量 619
把握 41
趋势 383
变化趋势 670
特征 49
完善 279
战略 1215
体系 1680
制定 1778
规划 597
深远 845
万名 56
多万名 137
普查员 14
指导 87
指导员 835
条例 26
所需 373
经费 47
人民 271
民政 5025
人民政府 235
列入 115
年度 86
财政预算 472
拨付 4
确保 23
足额 772
高度 11
高度重视 534
顺利 174
顺利开展 294
需 15
意愿 398
挑战 104
呈现 620
现出 640
呈现出 252
主要矛盾 127
总量 33
育龄 622
妇女 34
育龄妇女 239
总和 32
低水平 57
两孩 41
下行 18
徘徊 153
突如其来 10
新冠 59
肺炎 921
一条 701
敏感 407
警戒 78
警戒线 9
降至 7
一是 53
一段 322
时间 224
段时间 1994
一段时间 157
本次 119
年六人普 377
首次 1
低于 641
全球性 385
工业化 36
少子 63
规律 5
互动 198
互动关系 392
跟踪 4
深入分析 63
一大 11
在世 252
在世界上 19
年间 14
显现出 119
平均水平 18
老年 158
老年人 663
口 478
庞大 101
亿人 79
省份 208
升幅 206
上升幅度 25
城乡 12
城乡差异 492
乡村 4
老人 1088
高出 377
外 87
密切关系 430
第四 4
拥有 389
高中 590
文化 133
年前 5640
年来 208
寿命 979
较长 56
本国 23
基本国情 39
减少 25
劳动 1166
劳动力 1011
养老 371
公共 429
公共服务 1142
银发 315
客观 13
人口减少 157
叠加 18
资源 117
了吗 1723
十四 20
四五 570
十四五 500
期间 473
红利 1172
存 180
第六 22
六次 127
第六次 59
依然 44
素质 353
人口素质 224
年限 23
大专 98
服务体系 46
覆盖 96
覆盖面 720
不断扩大 57
身体 92
身体素质 231
延长 24
人力资源 111
地来 142
绝对量 4
不小 105
劳动者 41
技能 118
解决 474
岗位 1410
匹配 388
人才 113
优势 1180
产业结构 1107
全 108
生产率 934
协调 43
近年 531
东北 781
北地 496
东北地区 328
具体情况 314
东北三省 11
常住 7
常住人口 178
长期 114
累积 685
负增长 37
净 30
流出 107
双重 34
发生 49
深 1012
储备 126
自然 186
自然环境 853
地理 22
地理环境 185
多方 7
多方面 176
高纬 80
纬度 3
高纬度 9
冬季 3
漫长 119
寒冷 35
温暖 44
南方 190
迁移 99
人口迁移 61
趋势性 14
欧洲 20
美国 222
增长率 842
结构调整 103
攻坚 138
期 774
沿海 178
省市 86
多样 74
多样化 271
机会 84
包括 340
吸引 2048
引力 468
吸引力 92
振兴 80
举措 596
基地 438
营造 462
良好环境 248
一轮 19
新一轮 145
计划 110
调整结构 975
数据安全 4
头等 38
头等大事 16
所得 14
包含 79
隐私 254
泄露 128
抓 69
采集 202
上报 253
存储 93
信息安全 87
分利 48
充分利用 88
系统 87
数据处理系统 1666
互联 1
联网 1515
互联网 1673
云 1381
网络安全 715
三级 125
保 162
标准 335
构建 1855
屏障 927
务器 73
服务器 49
服务器端 49
加密 5
脱敏 16
据传 11
数据传输 10
全程 10
通道 126
上岗 254
法律 20
律法 537
法规 103
法律法规 236
保密 102
培训 48
考试 725
合格 91
考试合格 108
签订 5
承诺 108
承诺书 168
数据分析 6
开发利用 46
识别 31
推断 245
单个 18
身份 33
资料 276
原文 1107
链接 170
局长 240
副局长 277
李晓超 108
网友 24
热点 254
澎湃 172
国新办 75
一经 24
引发 27
这是 310
一年多来 657
辛苦 8
苦工 54
辛苦工作 1
这一 1
主任 461
近几天 690
忙碌 2
当天 75
同事 171
忙 139
午夜 86
显露 1
露出 4
显露出 43
一丝 2
疲惫 21
上午 6
身着 167
西装 20
准时 8
采访 18
镜头 323
见面 50
时 67
告诉 1888
幸运 347
抽中 18
参加 12
长表 683
抽 4
家人 13
填 206
说完 7
爽朗 7
大笑 6
人数 4
总数 494
人口总数 118
发现 7
数字 1161
偏差 1999
解释 42
年近 299
框上 7
千分 1
千分之 16
千分之一 6
理论 3
通行 586
做法 158
联合 160
联合国 1141
推荐 262
对话 231
感到 134
欣慰 107
昨天 21
交了 72
这份 2
十年 88
答卷 365
心情 40
李 39
晓 513
词 124
概括 44
喜悦 48
在内 25
艰巨 189
繁重 79
付出 40
艰辛 108
衷心 37
衷心感谢 13
责任 6
共享 1281
数据共享 529
后续 14
重 150
苦苦 176
辛辛苦苦 5
肩上 4
担子 14
卷子 23
想 6
阅卷 522
人去 11
打分 7
更好 14
方案 856
进度 840
保证 103
保证质量 460
造假 2
瞒报 83
案件 9
查处 312
手软 170
有没有 9
生命 70
生命线 615
漏 29
更要 16
杜绝 85
作假 35
弄虚作假 29
规范 24
操作 796
从划 313
小区 1
土地 440
划分 853
去数 169
人头 1
漏报 8
手段 4
用纸 390
介质 3
子化 12
电子化 39
好处 36
填完 38
签字 3
中心 13
数据中心 2414
认定 178
填写 165
不重 33
真实 12
依法 306
依规 479
近几年 71
执法 50
几次 381
前几次 31
大幅度 2
发布会 73
微观 329
实验 56
实验室 344
供 216
专家 82
家学 808
学者 68
专家学者 212
推送 67
统计法 51
不出 46
看不出 87
看不出来 8
这方 3
这方面 59
出版 55
出版物 854
综合 34
网站 1329
陆续 340
男女 218
之内 24
既有 46
区别 108
有所区别 66
有所改善 2
动人 58
流动人口 92
城市化 62
率 22
多点 292
建议 34
要用 478
养 34
加重 60
讨论 39
群体 203
有所增加 494
做好 64
峰值 922
远 30
亿吗 138
均衡 1
思考 100
世代 231
更替 35
新生 9
节奏 66
婚期 66
往后 1
推迟 11
之外 28
现有 256
具备 165
具备条件 238
生 9
一种 111
共识 561
各项 110
各项政策 559
报告 43
明确要求 1129
适度 48
有所提高 106
关联 47
相关联 111
纠结 9
目光 9
投向 64
放慢 25
历程 12
目的 201
最终 232
人多 540
改善生活 4
如果说 3
定量 51
一定量 10
前提 1
那人 162
越少 1
人均 16
越 1291
辩证 166
地看 41
科技进步 14
讲 31
第一个 287
资本 244
人力资本 532
固定资本 29
第三个 8
叫全 44
或者说 1
越来 12
越来越 667
两项 667
慢慢 52
减弱 72
热烈 85
读者 51
现 368
历年 61
非常感谢 20
关心 14
计学 227
统计学 17
框 14
代表 8
代表性 1051
一项 115
此前 280
错 205
只不过 39
承认 14
框架 39
完 112
涉及 143
新闻媒体 385
名义 20
风里 317
里来 2
风里来 1
风里来雨里去 1
赶上 1
正赶上 34
寒冬 5
大雪 15
入户 11
致谢 106
公报 7
基础性 145
全局 87
局性 129
全局性 23
权威性 23
成立 16
详实 757
特色 21
会主 1220
主义 944
社会主义 1828
时代 925
第一次 1936
决胜 226
建成 92
小康 664
小康社会 298
开启 209
现代化 340
征程 666
节点 314
惯性 116
放缓 17
指 255
大陆 745
个省 375
自治 343
自治区 341
直辖 235
直辖市 80
现役 80
军人 23
现役军人 125
居住 21
港澳 391
港澳台 645
外籍 240
世纪 24
年代 346
死亡 228
死亡率 204
建国 45
早期 28
仍会 114
抚养 8
比例 32
双双 424
大国 36
充沛 171
改革开放 25
多年 248
周岁 541
加总 46
之比 8
比为 38
逆转 18
文盲 11
文盲率 11
大学 6
中文 1664
高中文化 95
成就 7
得益 340
益于 113
得益于 94
党 87
十八 1181
事业 307
普及 746
成效 303
成效显著 528
加速 53
更趋 510
活跃 39
近十年 221
速度 14
增长速度 849
布局 422
布局调整 527
户籍 2
趋于 109
户 53
回归 367
偏高 169
控制 28
平等 566
初步 109
性别结构 373
指以 10
成员 30
家庭成员 306
一处 16
子女 71
住房 104
住房条件 533
年轻 4
年轻人 600
婚后 289
独居 3
历次 22
达峰 28
为期 7
不远 58
为期不远 39
放开 1
二孩 21
势能 9
提前 7
再生 232
再生产 92
类型 4
历史性 552
缓慢 131
将来 29
尾声 42
以较 15
迈入 4
二次 32
第二次 141
高峰 49
步入 162
退休 70
退休年龄 99
高龄 7
科教 30
兴国 16
科教兴国 13
国民素质 2
放在 4
位置 185
方位 273
全方位 221
周期 188
长时间 263
较长时间 61
走出 7
享受 166
走向 343
道路 224
转型期 516
转折 6
转折性 38
长势 14
势头 81
增长势头 271
日益突出 45
格局 9
重要性 592
层面 95
理念 213
指引 809
中长 148
中长期 50
谋划 49
思维 153
限度 207
作者 61
系 834
学人 200
研究所 25
北京大学人口研究所 187
所长 2
陈功 101
站上 2
一百 20
百年 116
一百年 685
交汇 53
交汇点 32
前夕 13
经受 49
住 27
严峻 316
考验 191
严峻考验 132
挨户 11
逐人 6
系统工程 4
获取 36
扎实 165
这为 338
长远 42
切实 102
不可多得 397
以往 2
顺应 124
信息技术 75
突破 366
人口基数 713
查得 9
更实 1
底数 7
摸 9
清 8
启用 149
余万 57
余万名 87
持 3
平板 26
电脑 135
能手 114
手机 181
智能手机 1102
数以亿计 166
户及 8
集体 1
集体户 339
一举 6
告别 30
纸表 40
手记 2
效率 7
不太高 505
增设 2
填报 42
灵活 171
活性 188
灵活性 50
隐秘 21
隐秘性 6
实时 3
核准 169
扎牢 28
全过程 4
一道 109
篱笆 155
行政 6
记录 763
校验 363
证明 8
合法 271
法权 193
权益 105
合法权 353
合法权益 103
便利 102
社会活动 286
证号 9
身份证 5
身份证号 95
内容 5
公安 1421
安部 252
公安部 45
公安部门 45
卫 8
健 19
妇幼 42
相 8
挂钩 109
彼此间 26
各取所长 2
互通 2
通有 91
有无 5
互通有无 22
补缺 5
用大 18
控制技术 4
更上 7
台阶 1
推陈出新 127
多管齐下 10
契合 10
求真 47
求实 19
心 9
漏登率 208
公认 8
低漏 23
登 2
首屈一指 15
交出 8
一份 28
更是 226
殊为 346
不易 4
范畴 91
出发 38
清晰 249
绘制 143
全景 26
图谱 36
相较 28
六 41
其年 579
增量 1
高速 105
超高 539
超高速 78
已渐 4
行渐 2
渐趋 1
零增长 6
渐行 10
渐近 3
正向 3
而到 78
十五 1
迎来 94
拐点 259
扭转 14
步伐 40
离婚 214
不婚率 33
相当程度 1
延缓 8
走低 15
减小 28
老化 10
基本面 59
未有 65
大变 148
变局 88
大变局 102
先导 68
先导性 39
议题 4
深刻 54
深刻影响 444
供给量 19
需求量 4
跨过 22
很快 18
人口比例 110
升高 10
出生高峰 34
队列 2
相继 7
年期 107
老年期 11
紧密 3
而在 163
跨入 4
短暂 29
缓速 25
演进 1
状态 69
快车 297
车道 34
快车道 52
口年 22
最低 1
低值 142
最低值 37
冲上 5
最高值 8
迫切 7
迫切性 64
空前 3
十九 22
届 192
五中 200
全会 67
五中全会 124
应势 67
直至 2
中叶 44
时快时慢 19
停 1
财富 64
发力 100
化解 256
转换 143
跨越 100
高等 181
高等教育 146
大众 59
大众化 201
收获 13
更多 148
初中 107
初中文化 78
小学 5
学文 409
小学文化 9
识字 5
识字率 9
无疑 1
结出 89
硕果 14
义务 19
义务教育 260
推行 107
迈向 129
优质 102
驱动 445
根基 364
劣势 75
寓于 5
新动力 4
乡城 23
达 2
大关 849
主 48
推进力 115
广东 3
广东省 603
机遇期 190
人为 28
新型 76
千百 489
千百年 29
乡土 24
力量 26
源泉 949
宝藏 35
下有 23
思路 7
新思路 159
对策 20
贡献力量 28
国人 45
中国人民大学 226
教授 48
翟振武 390
高级 5
董莉娟 569
价格指数 44
产者 420
生产者 712
出厂 711
出厂价 599
出厂价格 579
价格下降 579
约 579
鲜菜 1589
鲜果 195
上市 175
量 268
饲料 427
淡水 28
水鱼 21
淡水鱼 4
节日 4
出行 126
飞机 503
机票 183
飞机票 64
旅行 38
行社 99
旅行社 31
收费 31
通工 116
工具 70
交通工具 332
租赁 70
租赁费 406
宾馆 2
住宿 34
冰箱 323
电冰箱 212
洗衣 13
洗衣机 88
电视机 69
笔记 32
笔记本 40
笔记本电脑 29
自行 16
行车 114
自行车 86
鸡肉 59
鸭肉 47
羊肉 32
牛肉 121
鸡蛋 149
食用 120
植物 175
植物油 144
汽油 17
柴油 227
文化娱乐 151
文娱 148
耐用 55
大型 91
家用 368
器具 174
翘尾 82
涨价 92
能源价格 86
铁矿 73
矿石 26
铁矿石 23
有色 18
有色金属 494
上行 451
生产资料 53
生活资料 545
石油 153
原油 770
油价 386
油价格 103
原油价格 82
转降 76
天然 67
天然气 802
开采 650
开采业 330
煤炭 140
燃料 560
转为 281
铜 278
铝 78
涨势 79
趋缓 27
成本上升 25
洗选 25
盛来运 125
访 10
盛来 24
运 6
负 58
何在 58
峰 6
热点问题 102
日报 15
经济日报 1030
经济网 42
日前 15
含金 363
金量 22
含金量 21
盛 21
内外 74
国内外 331
开局 193
经济体 127
名列 171
前茅 23
名列前茅 17
成色 16
足 28
多个 69
视角 693
中观 131
感受 2
四季 454
四季度 330
边际 280
参照 10
潜在 33
三季 68
三季度 808
疫前 803
距离 2
现阶段 289
乐观 31
估计 83
一点 35
角度看 222
缺口 25
观看 47
反复 124
小微 106
个体 173
工商 275
商户 240
工商户 169
更大 106
融资 237
融资难 282
贵 14
改观 45
纾 9
困 42
帮扶 42
连续性 323
稳定性 33
持续性 117
可持续性 55
走弱 35
逐季 3
一至 50
事实 12
概率 237
由高到 54
判断 3
研判 277
实质 85
成长 71
先行 506
采购 182
经理 787
创 816
高位 224
均值 178
局部地区 58
散发 28
发性 52
散发性 23
反弹 4
接触 95
接触性 297
边际效应 13
逼近 1
刚刚 15
美元 152
万美元 476
前所 65
前所未有 88
催生 86
业态 72
技术创新 377
生产方式 124
抓住机遇 29
克难 19
攻坚克难 47
意味 42
意味着 219
复元 204
元气 5
恢复元气 14
点 5
差距 543
好转 213
广阔 187
弹性 175
冷 26
热 69
有人 121
担心 207
重回 109
老路 45
困难 5
外部环境 559
多变 91
复杂多变 41
蔓延 33
企业家 156
民营 96
观望 185
气氛 16
浓 34
生存 31
一位 107
第一位 325
转正 57
各方 257
政策措施 189
担忧 172
表面 77
结论 90
三驾 35
马车 17
转化 20
化成 385
转化成 17
货物 10
压舱 367
石 35
回到 92
路上 203
分化 160
仍处 36
低位 3
由负 53
上个 149
上个月 134
跳升 130
令 1
到来 143
共抗 158
总需求 1
拓展 5
跟不上 423
供应国 13
扩张性 1
量化 2
外溢 35
趋向 11
逆 18
全球化 75
思潮 76
抬头 12
保护主义 25
盛行 42
封锁 16
生产成本 26
物价指数 7
大于 10
大于求 130
供大于求 7
物价上涨 7
缺乏 11
面看 171
实行 3
财政政策 236
稳健 40
搞 103
调控 134
薄弱 231
环节 74
薄弱环节 492
存栏 30
常年 120
对冲 56
产品价格 38
供过于求 58
抑制 4
熊丽 63
马常艳 1
社科 1
文司 95
张鹏 50
营业 7
复性 1558
恢复性 81
发展势头 72
回暖 61
迹象 159
创意 28
创意设计 218
终端 43
传播 299
渠道 787
休闲 533
强势 214
引领 29
细分 606
小类 62
多媒体 30
游戏 55
动漫 2429
软件 64
软件开发 465
广告 33
无人 245
飞行 204
飞行器 128
穿戴 24
集聚 52
区域 151
东部 1004
城市群 305
副 85
省级 706
稳中 134
加固 124
注 24
小类是 298
播控 12
搜索 14
艺术 95
增值 1540
电信 152
平台 462
版权 2695
沈阳 91
大连 112
长春 69
哈尔 55
哈尔滨 104
南京 92
杭州 247
宁波 357
厦门 101
济南 141
青岛 93
武汉 209
成都 312
西安 339
赵庆河 108
近两年 115
物流 51
合会 420
联合会 126
仍均 126
本月 1
产 149
两端 72
产需 40
农 18
副食 221
副食品 131
木材 131
通信 116
电子设备 901
位于 178
景气 698
业务 590
购进 1413
仍为 279
小型 17
小型企业 168
度 105
中型 196
中型企业 89
与此 24
芯片 219
短缺 186
不畅 57
集装 21
装箱 84
集装箱 86
紧缺 84
运价 42
供应商 2
配送 195
缓 279
铁路运输 22
空运 41
航空运输 50
制约 46
至少 114
明显增强 136
活跃度 36
建筑 42
建筑业 1199
回调 345
进中 12
朱虹 2
运营 45
利润总额 1020
奠定 250
良好基础 156
盈利 22
四成 148
翻番 25
亏损 41
减亏 119
面达 7
最强 7
板块 40
制品业 145
扭亏 190
扭亏为盈 8
保持良好 4
单位成本 29
利润率 11
百元 106
元 163
亏损面 1468
缩小 17
亏损企业 142
成品 11
产成品 243
存货 130
周转 130
天数 102
天 134
挖潜 539
挖潜力 9
增 1
质效 97
王有捐 11
逐月 16
分月 67
春节 22
大豆 1120
大豆价格 234
季节 2
季节性 306
偏紧 47
水产 27
水产品 145
汽 109
偏弱 10
稳中略 23
降 21
护理 131
服装 50
略涨 225
偏少 10
过年 10
电影 701
演出 646
演出票 145
时隔 4
采掘 19
加工工业 67
自上而下 34
逐级 6
微降 18
衣着 6
宽裕 210
依存 6
依存度 25
推高 14
程度较 9
程度较高 5
钢材 5
